ATM_ID,BRANCH_ID,DATE,DATE1,BRA_WITHDRWLS,empty,BRA_DEPOSITS,B_WITHDRWLS_SCALED,B_DEPOSITS_SCALED,ATM_WITHDRWLS,ATM_WITHDRWLS_SCALED,DAY_OF_WEEK,DAY_IN_MONTH,MONTH,YEAR,ATM_WITHDRWLS_1WEEKAGO,ATM_WITHDRWLS_2WEEKAGO,AVG_ATM_WITHDRW_PREVMONTH,FIRSTWORKDAY,LASTWORKDAY,BRA_WITHDRWL_RATIO,AVG_BRA_WITHDRWL_PREVMONTH,IsSaturday,IsSunday,HOLIDAY
Z0951001,951,24/01/2008,24/01/2008,1503057.34,1,1424810.93,0.0707,0.0675,117260,0.34,5,24,1,2008,116090,51260,72219.677,0,0,0.078,1701104.943,0,0,0
Z1031001,1031,24/01/2008,24/01/2008,1143457.93,1,1239863.73,0.0535,0.0586,65130,0.19,5,24,1,2008,48180,14660,35776.129,0,0,0.057,1266616.118,0,0,0
Z1119001,1119,24/01/2008,24/01/2008,808046.03,1,589352.06,0.0375,0.0273,193320,0.57,5,24,1,2008,201855,41190,72846.935,0,0,0.2392,1004003.724,0,0,0
Z1899001,1899,24/01/2008,24/01/2008,539964.92,1,259674.07,0.0246,0.0114,79960,0.23,5,24,1,2008,52275,20430,49783.71,0,0,0.1481,827869.2726,0,0,0
Z0241002,241,23/01/2008,23/01/2008,3541256.16,1,3575662.06,0.1682,0.1711,165880,0.49,4,23,1,2008,69450,102500,125740.645,0,0,0.0468,5101494.377,0,0,0
Z0951001,951,23/01/2008,23/01/2008,1165420.35,1,1124625.84,0.0546,0.0531,136060,0.4,4,23,1,2008,49870,51260,73122.258,0,0,0.1167,1701104.943,0,0,0
Z1031001,1031,23/01/2008,23/01/2008,1391317.38,1,1581298.22,0.0654,0.0751,49590,0.15,4,23,1,2008,11610,7350,35974.194,0,0,0.0356,1266616.118,0,0,0
Z1119001,1119,23/01/2008,23/01/2008,735345.76,1,661915.0,0.034,0.0308,202585,0.59,4,23,1,2008,45445,45060,74028.065,0,0,0.2755,1004003.724,0,0,0
Z1899001,1899,23/01/2008,23/01/2008,541126.67,1,279476.19,0.0247,0.0124,73535,0.22,4,23,1,2008,13730,33200,50171.129,0,0,0.1359,827869.2726,0,0,0
Z0241002,241,22/01/2008,22/01/2008,4059827.76,1,4270940.17,0.193,0.2046,227240,0.66,3,22,1,2008,59160,187970,127263.065,0,0,0.056,5101494.377,0,0,0
Z0951001,951,22/01/2008,22/01/2008,1004504.02,1,755512.81,0.0469,0.0353,153670,0.45,3,22,1,2008,60880,100760,73851.129,0,0,0.153,1701104.943,0,0,0
Z1031001,1031,22/01/2008,22/01/2008,1624440.71,1,1710826.34,0.0765,0.0813,66440,0.19,3,22,1,2008,14440,16220,36412.258,0,0,0.0409,1266616.118,0,0,0
Z1119001,1119,22/01/2008,22/01/2008,793713.88,1,725595.66,0.0368,0.0339,204150,0.6,3,22,1,2008,48330,50270,75372.581,0,0,0.2572,1004003.724,0,0,0
Z1899001,1899,22/01/2008,22/01/2008,689145.44,1,360647.75,0.0318,0.0163,88470,0.26,3,22,1,2008,25820,41970,50605.806,0,0,0.1284,827869.2726,0,0,0
Z0241002,241,21/01/2008,21/01/2008,6117054.82,1,6107705.64,0.2913,0.2931,252940,0.74,2,21,1,2008,82930,271820,129447.581,0,0,0.0413,5101494.377,0,0,0
Z0951001,951,21/01/2008,21/01/2008,2353893.85,1,1631824.89,0.1114,0.0775,137200,0.4,2,21,1,2008,64860,186555,76055.484,0,0,0.0583,1701104.943,0,0,0
Z1031001,1031,21/01/2008,21/01/2008,1811128.21,1,1782808.72,0.0854,0.0848,95930,0.28,2,21,1,2008,12860,34930,37313.548,0,0,0.053,1266616.118,0,0,0
Z1119001,1119,21/01/2008,21/01/2008,1671220.45,1,1413766.9,0.0787,0.067,274285,0.8,2,21,1,2008,29055,126240,78901.452,0,0,0.1641,1004003.724,0,0,0
Z1899001,1899,21/01/2008,21/01/2008,1000167.08,1,354760.75,0.0467,0.016,139685,0.41,2,21,1,2008,7025,140820,51516.29,0,0,0.1397,827869.2726,0,0,0
Z0241002,241,20/01/2008,,,0,,,,113390,0.33,1,20,1,2008,23750,0,135112.581,1,0,,5101494.377,0,0,0
Z0951001,951,20/01/2008,,,0,,,,49750,0.15,1,20,1,2008,24400,0,79356.613,1,0,,1701104.943,0,0,0
Z1031001,1031,20/01/2008,,,0,,,,26545,0.08,1,20,1,2008,1850,10690,40550.0,1,0,,1266616.118,0,0,0
Z1119001,1119,20/01/2008,,,0,,,,84985,0.25,1,20,1,2008,17650,0,83733.226,1,0,,1004003.724,0,0,0
Z1899001,1899,20/01/2008,,,0,,,,38120,0.11,1,20,1,2008,0,76020,56092.419,1,0,,827869.2726,0,0,0
Z0241002,241,19/01/2008,,,0,,,,165030,0.48,7,19,1,2008,62230,236100,137171.29,0,1,,5101494.377,0,1,0
Z0951001,951,19/01/2008,,,0,,,,82925,0.24,7,19,1,2008,37410,114320,77194.032,0,1,,1701104.943,0,1,0
Z1031001,1031,19/01/2008,,,0,,,,42180,0.12,7,19,1,2008,3580,28910,41899.032,0,1,,1266616.118,0,1,0
Z1119001,1119,19/01/2008,,,0,,,,192440,0.56,7,19,1,2008,17955,56880,82686.774,0,1,,1004003.724,0,1,0
Z1899001,1899,19/01/2008,,,0,,,,48600,0.14,7,19,1,2008,7440,107315,57385.0,0,1,,827869.2726,0,1,0
Z0241002,241,18/01/2008,18/01/2008,3495684.95,1,3861920.23,0.166,0.1849,179810,0.53,6,18,1,2008,66890,255140,139449.677,0,0,0.0514,5101494.377,1,0,0
Z0951001,951,18/01/2008,18/01/2008,1515346.62,1,1364052.96,0.0713,0.0646,134420,0.39,6,18,1,2008,65370,115815,76850.323,0,0,0.0887,1701104.943,1,0,0
Z1031001,1031,18/01/2008,18/01/2008,1425231.19,1,1409529.17,0.067,0.0668,65385,0.19,6,18,1,2008,5010,42190,42695.161,0,0,0.0459,1266616.118,1,0,0
Z1119001,1119,18/01/2008,18/01/2008,986201.86,1,935034.69,0.046,0.044,221550,0.65,6,18,1,2008,29835,71255,83474.194,0,0,0.2246,1004003.724,1,0,0
Z1899001,1899,18/01/2008,18/01/2008,705435.06,1,344268.7,0.0326,0.0155,81685,0.24,6,18,1,2008,4675,68520,58421.935,0,0,0.1158,827869.2726,1,0,0
Z0241002,241,17/01/2008,17/01/2008,5043166.36,1,5092065.29,0.24,0.2442,228860,0.67,5,17,1,2008,104260,217360,140362.097,0,0,0.0454,5101494.377,0,0,0
Z0951001,951,17/01/2008,17/01/2008,1137272.52,1,962108.74,0.0532,0.0453,116090,0.34,5,17,1,2008,51260,95780,77424.677,0,0,0.1021,1701104.943,0,0,0
Z1031001,1031,17/01/2008,17/01/2008,1068350.91,1,1133078.47,0.0499,0.0535,48180,0.14,5,17,1,2008,14660,28470,43649.677,0,0,0.0451,1266616.118,0,0,0
Z1119001,1119,17/01/2008,17/01/2008,793793.19,1,677320.61,0.0368,0.0316,201855,0.59,5,17,1,2008,41190,61405,86350.806,0,0,0.2543,1004003.724,0,0,0
Z1899001,1899,17/01/2008,17/01/2008,590278.91,1,299969.17,0.0271,0.0134,52275,0.15,5,17,1,2008,20430,53925,59216.452,0,0,0.0886,827869.2726,0,0,0
Z0241002,241,16/01/2008,16/01/2008,5070314.57,1,5749143.17,0.2413,0.2758,69450,0.2,4,16,1,2008,102500,141290,147963.226,0,0,0.0137,5101494.377,0,0,0
Z0951001,951,16/01/2008,16/01/2008,951834.65,1,869877.38,0.0443,0.0408,49870,0.15,4,16,1,2008,51260,77985,80260.161,0,0,0.0524,1701104.943,0,0,0
Z1031001,1031,16/01/2008,16/01/2008,1610273.13,1,1815350.04,0.0758,0.0864,11610,0.03,4,16,1,2008,7350,15030,45110.645,0,0,0.0072,1266616.118,0,0,0
Z1119001,1119,16/01/2008,16/01/2008,501856.3,1,545617.1,0.0228,0.0252,45445,0.13,4,16,1,2008,45060,44090,92582.419,0,0,0.0906,1004003.724,0,0,0
Z1899001,1899,16/01/2008,16/01/2008,396242.6,1,268359.82,0.0178,0.0119,13730,0.04,4,16,1,2008,33200,60365,61137.258,0,0,0.0347,827869.2726,0,0,0
Z0241002,241,15/01/2008,15/01/2008,3358005.49,1,3860291.76,0.1594,0.1848,59160,0.17,3,15,1,2008,187970,151390,154500.806,0,0,0.0176,5101494.377,0,0,0
Z0951001,951,15/01/2008,15/01/2008,1453320.89,1,1397664.3,0.0683,0.0662,60880,0.18,3,15,1,2008,100760,50700,83705.645,0,0,0.0419,1701104.943,0,0,0
Z1031001,1031,15/01/2008,15/01/2008,971873.52,1,1196364.47,0.0453,0.0565,14440,0.04,3,15,1,2008,16220,7540,47757.097,0,0,0.0149,1266616.118,0,0,0
Z1119001,1119,15/01/2008,15/01/2008,962195.66,1,1033134.76,0.0448,0.0487,48330,0.14,3,15,1,2008,50270,42460,99210.0,0,0,0.0502,1004003.724,0,0,0
Z1899001,1899,15/01/2008,15/01/2008,631375.62,1,383621.28,0.029,0.0174,25820,0.08,3,15,1,2008,41970,24030,64222.581,0,0,0.0409,827869.2726,0,0,0
Z0241002,241,14/01/2008,14/01/2008,3734618.46,1,4614121.2,0.1774,0.2211,82930,0.24,2,14,1,2008,271820,49810,158041.452,0,0,0.0222,5101494.377,0,0,0
Z0951001,951,14/01/2008,14/01/2008,1003652.54,1,955968.27,0.0468,0.045,64860,0.19,2,14,1,2008,186555,56830,85745.161,0,0,0.0646,1701104.943,0,0,0
Z1031001,1031,14/01/2008,14/01/2008,1579449.7,1,1810177.15,0.0744,0.0861,12860,0.04,2,14,1,2008,34930,12560,49284.677,0,0,0.0081,1266616.118,0,0,0
Z1119001,1119,14/01/2008,14/01/2008,729988.31,1,785547.15,0.0337,0.0368,29055,0.09,2,14,1,2008,126240,36975,106282.581,0,0,0.0398,1004003.724,0,0,0
Z1899001,1899,14/01/2008,14/01/2008,543618.78,1,332346.2,0.0248,0.0149,7025,0.02,2,14,1,2008,140820,13610,65010.323,0,0,0.0129,827869.2726,0,0,0
Z0241002,241,13/01/2008,,,0,,,,23750,0.07,1,13,1,2008,0,37610,161499.194,1,0,,5101494.377,0,0,0
Z0951001,951,13/01/2008,,,0,,,,24400,0.07,1,13,1,2008,0,16050,88599.516,1,0,,1701104.943,0,0,0
Z1031001,1031,13/01/2008,,,0,,,,1850,0.01,1,13,1,2008,10690,3850,51049.194,1,0,,1266616.118,0,0,0
Z1119001,1119,13/01/2008,,,0,,,,17650,0.05,1,13,1,2008,0,12500,111558.548,1,0,,1004003.724,0,0,0
Z1899001,1899,13/01/2008,,,0,,,,0,0.0,1,13,1,2008,76020,3560,65611.613,1,0,,827869.2726,0,0,0
Z0241002,241,12/01/2008,,,0,,,,62230,0.18,7,12,1,2008,236100,58360,156624.677,0,1,,5101494.377,0,1,0
Z0951001,951,12/01/2008,,,0,,,,37410,0.11,7,12,1,2008,114320,35150,84647.742,0,1,,1701104.943,0,1,0
Z1031001,1031,12/01/2008,,,0,,,,3580,0.01,7,12,1,2008,28910,7330,46004.516,0,1,,1266616.118,0,1,0
Z1119001,1119,12/01/2008,,,0,,,,17955,0.05,7,12,1,2008,56880,31040,106419.839,0,1,,1004003.724,0,1,0
Z1899001,1899,12/01/2008,,,0,,,,7440,0.02,7,12,1,2008,107315,8050,60403.548,0,1,,827869.2726,0,1,0
Z0241002,241,11/01/2008,11/01/2008,3536607.33,1,3764507.45,0.1679,0.1802,66890,0.2,6,11,1,2008,255140,85780,150537.258,0,0,0.0189,5101494.377,1,0,0
Z0951001,951,11/01/2008,11/01/2008,1552472.0,1,1343824.84,0.0731,0.0636,65370,0.19,6,11,1,2008,115815,58680,80365.0,0,0,0.0421,1701104.943,1,0,0
Z1031001,1031,11/01/2008,11/01/2008,784014.08,1,937581.0,0.0363,0.0441,5010,0.01,6,11,1,2008,42190,14340,40746.452,0,0,0.0064,1266616.118,1,0,0
Z1119001,1119,11/01/2008,11/01/2008,543390.8,1,589519.69,0.0248,0.0273,29835,0.09,6,11,1,2008,71255,36730,104327.097,0,0,0.0549,1004003.724,1,0,0
Z1899001,1899,11/01/2008,11/01/2008,569337.57,1,352796.09,0.026,0.0159,4675,0.01,6,11,1,2008,68520,16575,55752.419,0,0,0.0082,827869.2726,1,0,0
Z0241002,241,10/01/2008,10/01/2008,3431279.03,1,3626986.15,0.1629,0.1736,104260,0.31,5,10,1,2008,217360,82980,147111.452,0,0,0.0304,5101494.377,0,0,0
Z0951001,951,10/01/2008,10/01/2008,794718.75,1,711262.27,0.0368,0.0332,51260,0.15,5,10,1,2008,95780,53920,78473.226,0,0,0.0645,1701104.943,0,0,0
Z1031001,1031,10/01/2008,10/01/2008,839573.26,1,1079927.89,0.039,0.0509,14660,0.04,5,10,1,2008,28470,14230,37231.613,0,0,0.0175,1266616.118,0,0,0
Z1119001,1119,10/01/2008,10/01/2008,575863.1,1,586199.5,0.0264,0.0272,41190,0.12,5,10,1,2008,61405,52600,103983.548,0,0,0.0715,1004003.724,0,0,0
Z1899001,1899,10/01/2008,10/01/2008,508684.66,1,302450.72,0.0231,0.0135,20430,0.06,5,10,1,2008,53925,13995,51286.29,0,0,0.0402,827869.2726,0,0,0
Z0241002,241,09/01/2008,09/01/2008,4304607.62,1,3666572.76,0.2047,0.1755,102500,0.3,4,9,1,2008,141290,106450,145717.581,0,0,0.0238,5101494.377,0,0,0
Z0951001,951,09/01/2008,09/01/2008,1089368.41,1,917958.13,0.0509,0.0431,51260,0.15,4,9,1,2008,77985,67040,78546.452,0,0,0.0471,1701104.943,0,0,0
Z1031001,1031,09/01/2008,09/01/2008,803115.29,1,1033573.78,0.0372,0.0487,7350,0.02,4,9,1,2008,15030,16790,36260.968,0,0,0.0092,1266616.118,0,0,0
Z1119001,1119,09/01/2008,09/01/2008,486025.91,1,602773.28,0.0221,0.028,45060,0.13,4,9,1,2008,44090,65875,100776.452,0,0,0.0927,1004003.724,0,0,0
Z1899001,1899,09/01/2008,09/01/2008,745844.3,1,426150.0,0.0345,0.0195,33200,0.1,4,9,1,2008,60365,25750,50307.258,0,0,0.0445,827869.2726,0,0,0
Z0241002,241,08/01/2008,08/01/2008,4119611.58,1,4151871.12,0.1958,0.1989,187970,0.55,3,8,1,2008,151390,127010,139899.516,0,0,0.0456,5101494.377,0,0,0
Z0951001,951,08/01/2008,08/01/2008,1171574.8,1,947253.4,0.0548,0.0446,100760,0.29,3,8,1,2008,50700,89010,76511.935,0,0,0.086,1701104.943,0,0,0
Z1031001,1031,08/01/2008,08/01/2008,905941.06,1,1080549.86,0.0421,0.051,16220,0.05,3,8,1,2008,7540,24700,34523.871,0,0,0.0179,1266616.118,0,0,0
Z1119001,1119,08/01/2008,08/01/2008,952506.22,1,885557.32,0.0444,0.0416,50270,0.15,3,8,1,2008,42460,86895,94438.548,0,0,0.0528,1004003.724,0,0,0
Z1899001,1899,08/01/2008,08/01/2008,993173.2,1,553887.02,0.0463,0.0256,41970,0.12,3,8,1,2008,24030,35800,47843.71,0,0,0.0423,827869.2726,0,0,0
Z0241002,241,07/01/2008,07/01/2008,5888510.86,1,5317672.51,0.2804,0.255,271820,0.8,2,7,1,2008,49810,167110,136809.194,0,0,0.0462,5101494.377,0,0,0
Z0951001,951,07/01/2008,07/01/2008,1429630.45,1,864237.11,0.0672,0.0406,186555,0.55,2,7,1,2008,56830,102360,75084.355,0,0,0.1305,1701104.943,0,0,0
Z1031001,1031,07/01/2008,07/01/2008,1570401.22,1,1544085.23,0.0739,0.0733,34930,0.1,2,7,1,2008,12560,37060,33805.161,0,0,0.0222,1266616.118,0,0,0
Z1119001,1119,07/01/2008,07/01/2008,976925.36,1,800255.63,0.0455,0.0375,126240,0.37,2,7,1,2008,36975,153825,88755.968,0,0,0.1292,1004003.724,0,0,0
Z1899001,1899,07/01/2008,07/01/2008,1900560.05,1,803662.44,0.0897,0.0376,140820,0.41,2,7,1,2008,13610,71000,45725.968,0,0,0.0741,827869.2726,0,0,0
Z0241002,241,06/01/2008,,,0,,,,0,0.0,1,6,1,2008,37610,0,137540.968,1,0,,5101494.377,0,0,0
Z0951001,951,06/01/2008,,,0,,,,0,0.0,1,6,1,2008,16050,40760,75167.097,1,0,,1701104.943,0,0,0
Z1031001,1031,06/01/2008,,,0,,,,10690,0.03,1,6,1,2008,3850,23240,33910.968,1,0,,1266616.118,0,0,0
Z1119001,1119,06/01/2008,,,0,,,,0,0.0,1,6,1,2008,12500,5135,88445.0,1,0,,1004003.724,0,0,0
Z1899001,1899,06/01/2008,,,0,,,,76020,0.22,1,6,1,2008,3560,23475,45621.129,1,0,,827869.2726,0,0,0
Z0241002,241,05/01/2008,,,0,,,,236100,0.69,7,5,1,2008,58360,45040,136533.226,0,1,,5101494.377,0,1,0
Z0951001,951,05/01/2008,,,0,,,,114320,0.33,7,5,1,2008,35150,32610,74225.806,0,1,,1701104.943,0,1,0
Z1031001,1031,05/01/2008,,,0,,,,28910,0.08,7,5,1,2008,7330,12240,33635.484,0,1,,1266616.118,0,1,0
Z1119001,1119,05/01/2008,,,0,,,,56880,0.17,7,5,1,2008,31040,22925,88227.581,0,1,,1004003.724,0,1,0
Z1899001,1899,05/01/2008,,,0,,,,107315,0.31,7,5,1,2008,8050,14140,45451.129,0,1,,827869.2726,0,1,0
Z0241002,241,04/01/2008,04/01/2008,3149916.29,1,3364678.35,0.1495,0.161,255140,0.75,6,4,1,2008,85780,52260,136082.742,0,0,0.081,5101494.377,1,0,0
Z0951001,951,04/01/2008,04/01/2008,4010793.25,1,3773998.78,0.1906,0.1807,115815,0.34,6,4,1,2008,58680,32775,73244.516,0,0,0.0289,1701104.943,1,0,0
Z1031001,1031,04/01/2008,04/01/2008,1104775.65,1,1137931.12,0.0517,0.0537,42190,0.12,6,4,1,2008,14340,13455,33568.387,0,0,0.0382,1266616.118,1,0,0
Z1119001,1119,04/01/2008,04/01/2008,614848.9,1,526685.16,0.0282,0.0243,71255,0.21,6,4,1,2008,36730,0,87523.71,0,0,0.1159,1004003.724,1,0,0
Z1899001,1899,04/01/2008,04/01/2008,1219389.23,1,694010.01,0.0571,0.0324,68520,0.2,6,4,1,2008,16575,24285,45260.968,0,0,0.0562,827869.2726,1,0,0
Z0241002,241,03/01/2008,03/01/2008,3620836.72,1,4084590.66,0.172,0.1956,217360,0.64,5,3,1,2008,82980,46440,135663.387,0,0,0.06,5101494.377,0,0,0
Z0951001,951,03/01/2008,03/01/2008,1141829.5,1,928057.39,0.0534,0.0436,95780,0.28,5,3,1,2008,53920,33805,72632.581,0,0,0.0839,1701104.943,0,0,0
Z1031001,1031,03/01/2008,03/01/2008,1178272.34,1,1138528.44,0.0552,0.0538,28470,0.08,5,3,1,2008,14230,18920,33572.903,0,0,0.0242,1266616.118,0,0,0
Z1119001,1119,03/01/2008,03/01/2008,772736.43,1,703754.48,0.0358,0.0328,61405,0.18,5,3,1,2008,52600,53775,87669.677,0,0,0.0795,1004003.724,0,0,0
Z1899001,1899,03/01/2008,03/01/2008,1190124.35,1,659720.6,0.0557,0.0307,53925,0.16,5,3,1,2008,13995,23140,45726.452,0,0,0.0453,827869.2726,0,0,0
Z0241002,241,02/01/2008,02/01/2008,4106190.26,1,6785799.74,0.1952,0.3257,141290,0.41,4,2,1,2008,106450,235900,137197.581,0,0,0.0344,5101494.377,0,0,0
Z0951001,951,02/01/2008,02/01/2008,1421094.55,1,1883283.87,0.0668,0.0896,77985,0.23,4,2,1,2008,67040,134625,74037.419,0,0,0.0549,1701104.943,0,0,0
Z1031001,1031,02/01/2008,02/01/2008,1264614.64,1,2022191.93,0.0593,0.0963,15030,0.04,4,2,1,2008,16790,183995,33946.129,0,0,0.0119,1266616.118,0,0,0
Z1119001,1119,02/01/2008,02/01/2008,670859.4,1,747773.03,0.0309,0.0349,44090,0.13,4,2,1,2008,65875,253800,88534.839,0,0,0.0657,1004003.724,0,0,0
Z1899001,1899,02/01/2008,02/01/2008,1410898.84,1,1195505.77,0.0663,0.0565,60365,0.18,4,2,1,2008,25750,205545,46060.645,0,0,0.0428,827869.2726,0,0,0
Z0241002,241,01/01/2008,,,0,,,,151390,0.44,3,1,1,2008,127010,338320,137883.548,0,0,,5101494.377,0,0,1
Z0951001,951,01/01/2008,,,0,,,,50700,0.15,3,1,1,2008,89010,198955,75249.355,0,0,,1701104.943,0,0,1
Z1031001,1031,01/01/2008,,,0,,,,7540,0.02,3,1,1,2008,24700,200680,34526.129,0,0,,1266616.118,0,0,1
Z1119001,1119,01/01/2008,,,0,,,,42460,0.12,3,1,1,2008,86895,153430,89538.871,0,0,,1004003.724,0,0,1
Z1899001,1899,01/01/2008,,,0,,,,24030,0.07,3,1,1,2008,35800,188080,47362.258,0,0,,827869.2726,0,0,1
Z0241002,241,31/12/2007,31/12/2007,8943380.94,1,8862964.72,0.4265,0.4257,49810,0.15,2,31,12,2007,167110,248020,138222.903,0,0,0.0056,4669286.574,0,0,1
Z0951001,951,31/12/2007,31/12/2007,5019207.41,1,5054603.47,0.2388,0.2423,56830,0.17,2,31,12,2007,102360,130605,74481.774,0,0,0.0113,1178391.451,0,0,1
Z1031001,1031,31/12/2007,31/12/2007,2122194.21,1,1989409.63,0.1003,0.0947,12560,0.04,2,31,12,2007,37060,142970,34475.484,0,0,0.0059,1322547.938,0,0,1
Z1119001,1119,31/12/2007,31/12/2007,1322037.8,1,1220460.91,0.062,0.0577,36975,0.11,2,31,12,2007,153825,116930,89234.355,0,0,0.028,868268.9659,0,0,1
Z1899001,1899,31/12/2007,31/12/2007,856227.67,1,298798.18,0.0398,0.0133,13610,0.04,2,31,12,2007,71000,173765,47832.097,0,0,0.0159,725168.9682,0,0,1
Z0241002,241,30/12/2007,,,0,,,,37610,0.11,1,30,12,2007,0,133280,141344.032,1,0,,4669286.574,0,0,0
Z0951001,951,30/12/2007,,,0,,,,16050,0.05,1,30,12,2007,40760,53390,77105.161,1,0,,1178391.451,0,0,0
Z1031001,1031,30/12/2007,,,0,,,,3850,0.01,1,30,12,2007,23240,43900,36240.0,1,0,,1322547.938,0,0,0
Z1119001,1119,30/12/2007,,,0,,,,12500,0.04,1,30,12,2007,5135,147030,89833.871,1,0,,868268.9659,0,0,0
Z1899001,1899,30/12/2007,,,0,,,,3560,0.01,1,30,12,2007,23475,44140,50745.161,1,0,,725168.9682,0,0,0
Z0241002,241,29/12/2007,,,0,,,,58360,0.17,7,29,12,2007,45040,226370,137209.516,0,1,,4669286.574,0,1,0
Z0951001,951,29/12/2007,,,0,,,,35150,0.1,7,29,12,2007,32610,99590,73863.871,0,1,,1178391.451,0,1,0
Z1031001,1031,29/12/2007,,,0,,,,7330,0.02,7,29,12,2007,12240,61170,35324.839,0,1,,1322547.938,0,1,0
Z1119001,1119,29/12/2007,,,0,,,,31040,0.09,7,29,12,2007,22925,213705,88234.355,0,1,,868268.9659,0,1,0
Z1899001,1899,29/12/2007,,,0,,,,8050,0.02,7,29,12,2007,14140,86985,48831.29,0,1,,725168.9682,0,1,0
Z0241002,241,28/12/2007,28/12/2007,4737186.18,1,6212238.99,0.2254,0.2981,85780,0.25,6,28,12,2007,52260,141460,135910.0,0,0,0.0181,4669286.574,1,0,0
Z0951001,951,28/12/2007,28/12/2007,1658281.14,1,2314582.89,0.0781,0.1104,58680,0.17,6,28,12,2007,32775,80855,73018.065,0,0,0.0354,1178391.451,1,0,0
Z1031001,1031,28/12/2007,28/12/2007,1191870.78,1,1594507.12,0.0558,0.0757,14340,0.04,6,28,12,2007,13455,32210,35050.323,0,0,0.012,1322547.938,1,0,0
Z1119001,1119,28/12/2007,28/12/2007,989721.2,1,1074630.75,0.0462,0.0507,36730,0.11,6,28,12,2007,0,194860,88055.323,0,0,0.0371,868268.9659,1,0,0
Z1899001,1899,28/12/2007,28/12/2007,375359.36,1,261079.93,0.0168,0.0115,16575,0.05,6,28,12,2007,24285,78215,48305.806,0,0,0.0442,725168.9682,1,0,0
Z0241002,241,27/12/2007,27/12/2007,4656335.84,1,6236908.61,0.2215,0.2993,82980,0.24,5,27,12,2007,46440,53515,135532.903,0,0,0.0178,4669286.574,0,0,0
Z0951001,951,27/12/2007,27/12/2007,1286615.11,1,1645219.54,0.0603,0.0782,53920,0.16,5,27,12,2007,33805,44690,72568.548,0,0,0.0419,1178391.451,0,0,0
Z1031001,1031,27/12/2007,27/12/2007,1099136.85,1,1648082.84,0.0514,0.0783,14230,0.04,5,27,12,2007,18920,6390,34348.71,0,0,0.0129,1322547.938,0,0,0
Z1119001,1119,27/12/2007,27/12/2007,716262.29,1,712860.86,0.0331,0.0333,52600,0.15,5,27,12,2007,53775,38335,86526.129,0,0,0.0734,868268.9659,0,0,0
Z1899001,1899,27/12/2007,27/12/2007,607755.91,1,428861.96,0.0279,0.0196,13995,0.04,5,27,12,2007,23140,19575,47679.839,0,0,0.023,725168.9682,0,0,0
Z0241002,241,26/12/2007,26/12/2007,5465900.02,1,7524580.33,0.2602,0.3613,106450,0.31,4,26,12,2007,235900,60480,134995.484,0,0,0.0195,4669286.574,0,0,0
Z0951001,951,26/12/2007,26/12/2007,1304635.4,1,1563561.34,0.0612,0.0742,67040,0.2,4,26,12,2007,134625,46030,73600.645,0,0,0.0514,1178391.451,0,0,0
Z1031001,1031,26/12/2007,26/12/2007,1124220.52,1,1554735.71,0.0526,0.0738,16790,0.05,4,26,12,2007,183995,11110,34513.226,0,0,0.0149,1322547.938,0,0,0
Z1119001,1119,26/12/2007,26/12/2007,1142349.32,1,1094332.01,0.0534,0.0516,65875,0.19,4,26,12,2007,253800,24615,87655.0,0,0,0.0577,868268.9659,0,0,0
Z1899001,1899,26/12/2007,26/12/2007,360627.74,1,205089.6,0.0161,0.0088,25750,0.08,4,26,12,2007,205545,10070,47389.839,0,0,0.0714,725168.9682,0,0,0
Z0241002,241,25/12/2007,25/12/2007,4912096.95,1,6288555.58,0.2337,0.3018,127010,0.37,3,25,12,2007,338320,58495,131861.129,0,0,0.0259,4669286.574,0,0,0
Z0951001,951,25/12/2007,25/12/2007,1239953.99,1,1317902.82,0.0581,0.0624,89010,0.26,3,25,12,2007,198955,57900,72493.548,0,0,0.0718,1178391.451,0,0,0
Z1031001,1031,25/12/2007,25/12/2007,1314855.23,1,1892717.33,0.0617,0.0901,24700,0.07,3,25,12,2007,200680,8200,34377.742,0,0,0.0188,1322547.938,0,0,0
Z1119001,1119,25/12/2007,25/12/2007,966068.57,1,1030387.03,0.045,0.0486,86895,0.25,3,25,12,2007,153430,34350,87957.742,0,0,0.0899,868268.9659,0,0,0
Z1899001,1899,25/12/2007,25/12/2007,666314.02,1,372090.43,0.0307,0.0169,35800,0.1,3,25,12,2007,188080,19035,46250.161,0,0,0.0537,725168.9682,0,0,0
Z0241002,241,24/12/2007,24/12/2007,7115621.99,1,8578722.66,0.3391,0.4121,167110,0.49,2,24,12,2007,248020,87650,132659.194,0,0,0.0235,4669286.574,0,0,0
Z0951001,951,24/12/2007,24/12/2007,2684086.92,1,2453513.04,0.1272,0.1171,102360,0.3,2,24,12,2007,130605,67125,72892.742,0,0,0.0381,1178391.451,0,0,0
Z1031001,1031,24/12/2007,24/12/2007,2199488.84,1,2637782.29,0.104,0.126,37060,0.11,2,24,12,2007,142970,12840,34712.258,0,0,0.0168,1322547.938,0,0,0
Z1119001,1119,24/12/2007,24/12/2007,1193545.41,1,1102002.68,0.0559,0.052,153825,0.45,2,24,12,2007,116930,32335,88914.032,0,0,0.1289,868268.9659,0,0,0
Z1899001,1899,24/12/2007,24/12/2007,1101376.77,1,393084.43,0.0515,0.0179,71000,0.21,2,24,12,2007,173765,10385,46414.194,0,0,0.0645,725168.9682,0,0,0
